7.313220387090301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601402334583733,0,4.31748811353631,11.918390573078392,0,0,-20.72326583694641
8.1886891244442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60489448081162,0,4.23410650459726,11.407564949312402,1,0,1.791759469228055
6.476972362889683,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.598399329323964,0,4.624972813284271,11.918390573078392,0,1,0.6931471805599453
7.696212639346407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.602900462204755,0,4.6913478822291435,11.918390573078392,0,0,1.3862943611198906
7.600902459542082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602900462204755,0,4.653960350157523,11.918390573078392,0,0,2.3978952727983707
7.937017489515454,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.60339933974067,0,4.941642422609304,11.918390573078392,1,1,-20.72326583694641
9.798071479779479,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.606387389772652,0,5.247024072160486,11.156250521031495,1,0,2.772588722239781
7.4673710669175595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602900462204755,1,4.31748811353631,11.918390573078392,0,0,2.833213344056216
8.92930284224307,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.604396348796338,0,4.912654885736052,11.918390573078392,1,0,2.5649493574615367
7.52294091807237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.602900462204755,0,4.624972813284271,11.918390573078392,0,0,1.3862943611198906
9.249561085129464,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.605392364814935,0,5.075173815233827,11.512925464970229,0,0,1.3862943611198906
8.215817791832453,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.601901959875166,1,5.442417710521793,11.918390573078392,0,0,2.3978952727983707
6.1092475827643655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.599401333415815,0,3.912023005428146,11.918390573078392,0,0,2.1972245773362196
6.214608098422191,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.595889917718538,0,4.770684624465665,11.918390573078392,0,1,-20.72326583694641
7.824046010856292,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.601901959875166,1,5.262690188904886,11.918390573078392,1,1,-20.72326583694641
8.83927669058535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60489448081162,0,4.59511985013459,11.002099841204238,0,0,2.9444389791664403
7.595889917718538,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.591357046698551,0,3.912023005428146,8.517193191416238,0,0,0.0
6.536691597591305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602401335665818,0,4.0943445622221,11.918390573078392,0,0,0.0
8.101677747454572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.598399329323964,1,4.727387818712341,11.918390573078392,1,0,0.6931471805599453
9.798127036878302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604396348796338,1,5.384495062789089,9.903487552536127,0,0,2.5649493574615367
8.160518247477505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.602900462204755,1,4.804021044733257,11.918390573078392,1,0,2.5649493574615367
9.38429367909962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.601901959875166,0,4.859812404361672,11.918390573078392,1,0,1.3862943611198906
7.313220387090301,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.592870287844818,0,4.248495242049359,11.918390573078392,1,0,0.6931471805599453
8.852235835227855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604396348796338,0,4.553876891600541,11.512925464970229,0,0,2.0794415416798357
6.380122536899765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6004023345004,0,4.31748811353631,11.736069016284437,0,0,-20.72326583694641
8.987071812848821,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604396348796338,0,5.176149732573829,11.918390573078392,1,0,0.0
7.649692623711514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.599901959208498,1,5.262690188904886,11.918390573078392,0,0,1.0986122886681098
